department_id,day_of_week,hour_of_day,duration_hours,task_id,is_anomaly
f5ba7581-b2ac-4b3a-830e-64ab112f975a,4,8,4.75,Validar Capacitación,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,6,11,7.54,Preparar Firma,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,3,10,5.63,Especificar Servidores,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,0,11,5.07,Aprobación de Pago,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,3,17,3.32,Especificar Servidores,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,18,7.02,Autorización Gerencia,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,3,8,4.52,Evaluación Técnica,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,2,12,1.02,Iniciar Baja,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,15,6.08,Inicio del Proceso,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,3,18,7.94,Registrar Recibos,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,2,18,1.92,Consolidar Gastos,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,2,18,7.77,Aprobación de Pago,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,0,16,5.63,Aprobación del manager,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,6,15,5.06,Autorización Gerencia,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,9,6.85,Validar Elegibilidad,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,14,4.25,Detallar Curso,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,4,9,1.96,Registrar Recibos,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,5,15,7.8,Autorización Gerencia,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,2,14,2.73,Aprobación Costos,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,18,6.23,Instalar Licencia,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,4,16,4.11,Consolidar Gastos,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,6,16,3.49,Especificar Servidores,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,0,16,7.09,Validar Comercial,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,14,6.95,Inicio de la solicitud,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,1,16,7.96,Inicio del Proceso,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,4,11,6.01,Solicitar Adelanto,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,8,1.77,Entrega del Equipo,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,14,6.48,Revisión Contable,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,5,13,2.51,Inicio del Proceso,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,16,3.58,Especificar Licencia,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,1,12,3.3,Setup Tecnológico,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,3,18,6.97,Subir Borrador,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,5,15,7.54,Validar Elegibilidad,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,9,6.62,Revisión Gerencial,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,2,11,3.58,Presentar Requerimiento,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,0,10,5.15,Especificar Servidores,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,1,18,0.65,Especificar Servidores,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,6,15,7.38,Detallar Curso,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,3,13,7.92,Aprobación de Pago,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,18,2.31,Procesar Transferencia,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,13,2.29,Consolidación de RRHH,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,4,9,1.89,Validar Capacitación,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,0,10,1.52,Revisión Contable,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,1,8,5.36,Verificar Factura,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,18,5.51,Validar Comercial,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,6,8,3.7,Autoevaluación,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,2,9,1.3,Consolidar Gastos,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,17,6.7,Consolidación de RRHH,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,15,2.34,Aprobación de Pago,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,2,13,7.62,Iniciar Baja,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,18,6.96,Aprobación Presupuesto,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,0,16,7.84,Aprobación Presupuesto,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,3,9,1.5,Revisión Contable,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,13,2.16,Validación de RRHH,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,6,12,0.85,Solicitar Adelanto,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,2,12,4.73,Autoevaluación,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,2,10,4.0,Inicio del Proceso,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,2,14,7.42,Revisión Gerencial,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,0,18,2.67,Habilitar Permisos,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,4,14,3.47,Validación de RRHH,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,2,14,3.71,Feedback de Manager,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,16,4.48,Pago de Liquidación,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,2,16,5.82,Setup Tecnológico,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,5,18,1.52,Revisión Contable,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,5,13,2.72,Consolidación de RRHH,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,18,3.29,Inicio de la solicitud,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,4,15,6.36,Aprobación Presupuesto,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,2,11,4.51,Revisión de Seguridad,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,4,16,7.05,Reunión Bienvenida,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,2,13,1.18,Validar Comercial,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,4,11,5.71,Feedback de Manager,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,6,13,6.51,Verificar Stock,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,3,8,2.11,Verificar Stock,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,2,12,1.68,Evaluación Técnica,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,4,8,1.25,Autorización Gerencia,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,14,4.71,Verificar Factura,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,14,3.92,Verificar Stock,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,6,14,6.67,Entrega del Equipo,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,14,3.89,Aprobación Presupuesto,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,4,18,5.31,Inicio del Proceso,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,3,13,6.07,Validar Elegibilidad,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,3,14,7.17,Firma Director,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,3,10,7.25,Consolidación de RRHH,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,4,9,2.02,Revisión Contable,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,1,14,6.51,Inicio de la solicitud,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,1,13,3.4,Iniciar Baja,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,1,18,2.37,Solicitar Adelanto,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,12,7.92,Aprobación Costos,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,0,16,7.83,Aprobar Presupuesto,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,3,10,6.79,Iniciar Baja,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,3,11,6.01,Firma Director,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,1,9,3.15,Revisión Gerencial,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,1,16,5.85,Validación de RRHH,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,1,10,0.92,Iniciar Baja,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,2,8,5.12,Firma Director,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,2,12,6.76,Evaluación Técnica,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,0,16,1.92,Cerrar Accesos,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,12,7.28,Pago de Liquidación,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,4,10,4.75,Cerrar Accesos,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,2,12,1.79,Revisión Gerencial,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,8,2.96,Iniciar Baja,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,6,13,6.6,Verificar Factura,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,5,13,7.1,Instalar Licencia,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,6,11,1.96,Registrar Recibos,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,0,16,4.5,Firma Director,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,6,9,4.7,Dispersión de Fondos,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,6,14,3.17,Verificar Stock,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,2,8,4.09,Instalar Licencia,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,12,6.96,Inicio del Proceso,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,3,9,2.27,Iniciar Baja,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,2,13,6.39,Autorización Gerencia,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,12,2.78,Autoevaluación,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,1,12,7.01,Especificar Servidores,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,1,18,1.5,Inicio del Proceso,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,3,18,2.11,Aprobación del manager,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,16,6.59,Presentar Requerimiento,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,4,14,1.58,Revisión de Seguridad,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,2,11,6.16,Aprobar Presupuesto,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,3,13,2.83,Cerrar Accesos,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,5,17,1.17,Consolidar Gastos,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,4,14,2.53,Especificar Servidores,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,3,11,7.8,Especificar Servidores,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,2,11,1.23,Detallar Curso,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,15,7.54,Verificar Stock,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,3,9,5.39,Evaluación Técnica,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,6,15,3.71,Verificar Stock,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,17,7.11,Validar Elegibilidad,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,6,18,3.54,Revisión de Seguridad,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,2,15,0.53,Habilitar Permisos,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,12,5.5,Aprobación de Pago,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,6,10,1.42,Firma Director,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,1,9,1.41,Preparar Firma,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,16,1.15,Iniciar Baja,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,6,12,6.27,Entrega del Equipo,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,5,8,5.29,Aprobación Presupuesto,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,6,12,3.87,Verificar Factura,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,13,6.76,Verificar Stock,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,3,15,4.95,Aprobación Costos,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,2,10,2.64,Subir Borrador,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,3,10,4.24,Aprobación de Pago,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,9,3.0,Detallar Curso,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,3,13,6.39,Enviar solicitud de vacaciones,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,2,8,3.64,Evaluación Técnica,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,6,13,5.79,Consolidar Gastos,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,6,13,1.87,Aprobación de Pago,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,13,1.25,Revisión de Seguridad,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,4,12,5.8,Iniciar Baja,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,1,8,1.43,Validación de RRHH,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,2,16,7.49,Aprobación de Pago,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,16,7.36,Aprobación del manager,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,4,18,2.46,Presentar Requerimiento,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,1,18,7.1,Preparar Firma,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,2,14,2.62,Validar Elegibilidad,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,3,12,1.58,Evaluación Técnica,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,10,6.95,Reunión Bienvenida,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,15,6.07,Aprobación Presupuesto,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,5,14,0.52,Procesar Transferencia,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,4,14,2.92,Consolidar Gastos,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,4,17,3.83,Verificar Stock,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,9,5.89,Validación de RRHH,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,6,9,0.68,Validar Elegibilidad,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,8,1.5,Detallar Curso,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,3,12,2.83,Presentar Requerimiento,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,18,5.33,Solicitar Adelanto,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,3,9,5.93,Revisión Gerencial,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,6,10,6.74,Iniciar Baja,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,18,6.98,Verificar Stock,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,6,12,7.08,Procesar Transferencia,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,4,11,5.5,Procesar Transferencia,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,4,9,3.2,Aprobación del manager,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,5,15,1.62,Habilitar Permisos,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,2,13,1.03,Revisión de Seguridad,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,0,13,7.55,Aprobación Presupuesto,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,5,18,0.62,Detallar Curso,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,1,12,2.62,Inicio de la solicitud,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,4,17,1.25,Validación de RRHH,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,11,2.81,Revisión de Seguridad,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,6,18,7.47,Inicio de la solicitud,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,3,9,1.46,Autorización Gerencia,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,3,8,1.53,Autorización Gerencia,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,1,10,1.57,Enviar solicitud de vacaciones,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,2,10,4.64,Cerrar Accesos,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,6,15,1.16,Validar Comercial,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,5,10,1.17,Habilitar Permisos,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,15,4.66,Revisión de Seguridad,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,3,16,4.54,Especificar Licencia,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,16,0.73,Validar Comercial,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,0,8,6.66,Presentar Requerimiento,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,6,10,0.68,Instalar Licencia,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,0,9,4.32,Revisión de Seguridad,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,6,17,1.83,Enviar solicitud de vacaciones,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,0,8,7.82,Autoevaluación,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,3,8,6.62,Detallar Curso,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,3,11,3.59,Aprobación Presupuesto,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,4,12,5.72,Setup Tecnológico,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,6,17,5.31,Feedback de Manager,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,6,12,5.31,Procesar Transferencia,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,17,3.03,Enviar solicitud de vacaciones,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,2,12,7.93,Validar Comercial,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,4,15,6.3,Especificar Servidores,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,11,5.66,Preparar Firma,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,0,11,1.96,Detallar Curso,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,12,4.79,Preparar Firma,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,1,17,1.51,Setup Tecnológico,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,0,18,5.75,Verificar Factura,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,2,8,1.96,Setup Tecnológico,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,16,4.74,Aprobación del manager,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,5,8,5.6,Revisión Contable,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,5,14,4.65,Solicitar Adelanto,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,10,4.07,Instalar Licencia,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,1,13,4.85,Consolidación de RRHH,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,1,12,4.02,Solicitar Adelanto,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,3,18,4.78,Aprobación de Pago,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,3,10,3.48,Verificar Stock,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,5,16,3.88,Evaluación Técnica,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,2,15,0.88,Iniciar Baja,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,14,4.43,Aprobación del manager,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,4,11,4.15,Setup Tecnológico,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,2,14,2.81,Cerrar Accesos,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,3,17,5.64,Aprobación Presupuesto,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,0,12,0.83,Procesar Transferencia,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,1,11,4.54,Solicitar Adelanto,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,3,15,1.72,Revisión Gerencial,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,15,5.29,Aprobar Presupuesto,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,10,4.54,Iniciar Baja,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,3,13,6.44,Validar Comercial,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,1,9,1.79,Dispersión de Fondos,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,4,12,6.6,Solicitar Adelanto,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,5,15,2.52,Consolidación de RRHH,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,5,18,1.28,Revisión Gerencial,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,3,16,4.36,Feedback de Manager,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,0,14,2.55,Revisión Contable,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,5,14,4.65,Dispersión de Fondos,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,9,1.32,Enviar solicitud de vacaciones,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,4,13,6.47,Autoevaluación,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,13,5.24,Aprobación del manager,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,3,14,2.51,Autoevaluación,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,13,2.28,Consolidar Gastos,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,6,15,5.23,Registrar Recibos,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,1,9,7.39,Verificar Factura,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,14,1.1,Aprobación de Pago,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,6,11,6.03,Entrega del Equipo,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,1,14,4.25,Solicitar Adelanto,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,5,11,6.67,Procesar Transferencia,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,13,5.25,Validar Elegibilidad,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,4,9,1.97,Revisión Contable,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,1,15,7.18,Autorización Gerencia,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,3,10,7.32,Aprobación Presupuesto,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,17,7.35,Autorización Gerencia,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,15,1.64,Revisión Contable,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,1,12,5.98,Revisión Gerencial,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,5,15,2.15,Pago de Liquidación,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,6,16,2.09,Preparar Firma,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,1,10,4.19,Entrega del Equipo,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,17,7.83,Verificar Factura,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,5,9,1.77,Consolidación de RRHH,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,3,17,6.77,Presentar Requerimiento,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,9,5.75,Habilitar Permisos,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,0,18,7.13,Reunión Bienvenida,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,2,11,3.19,Setup Tecnológico,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,2,16,1.9,Registrar Recibos,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,4,12,2.38,Verificar Stock,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,4,17,4.03,Habilitar Permisos,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,2,11,4.36,Aprobación de Pago,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,6,10,7.55,Subir Borrador,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,1,16,0.62,Validar Comercial,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,0,12,4.33,Autoevaluación,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,4,10,7.85,Consolidación de RRHH,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,14,1.32,Entrega del Equipo,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,1,14,1.0,Feedback de Manager,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,3,15,2.66,Revisión Gerencial,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,1,10,6.87,Aprobar Presupuesto,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,6,12,6.76,Dispersión de Fondos,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,3,17,6.01,Aprobación Costos,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,4,13,3.69,Especificar Servidores,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,3,10,3.67,Aprobación Presupuesto,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,15,4.83,Dispersión de Fondos,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,1,16,3.2,Preparar Firma,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,3,16,1.57,Especificar Licencia,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,0,8,1.24,Validar Elegibilidad,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,3,11,6.16,Reunión Bienvenida,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,2,11,2.25,Revisión de Seguridad,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,5,11,6.34,Pago de Liquidación,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,3,14,6.34,Verificar Factura,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,6,12,3.62,Inicio del Proceso,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,1,12,6.88,Consolidar Gastos,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,1,12,4.95,Autoevaluación,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,18,7.56,Cerrar Accesos,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,1,17,6.66,Detallar Curso,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,3,9,4.57,Aprobar Presupuesto,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,5,14,2.56,Iniciar Baja,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,0,11,6.57,Aprobación Presupuesto,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,1,14,2.29,Solicitar Adelanto,False
