policy_id,activity_id,employee_id,pending_tasks,completion_hours
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Verificar Stock,f615b16b-8fd1-43c9-97c0-a65e08960291,8,13.43
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Validación de RRHH,e1c69265-87e8-417b-b13a-2ae72c53d4e3,6,8.49
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Procesar Transferencia,f65f0bd7-27f5-4b8c-9641-94729f51744a,2,8.4
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Iniciar Baja,0eea38fa-f85e-4c73-b47b-0a1985db1227,8,12.19
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Autorización Gerencia,f615b16b-8fd1-43c9-97c0-a65e08960291,9,12.75
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Habilitar Permisos,e121cbea-1209-4fe7-ad22-6cf09caf5b95,2,6.44
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Consolidación de RRHH,f615b16b-8fd1-43c9-97c0-a65e08960291,0,3.9
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Aprobación Presupuesto,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,10,13.52
439df689-d1cf-41c3-883c-1b7713fe68e5,Procesar Transferencia,e1c69265-87e8-417b-b13a-2ae72c53d4e3,9,10.88
6720c739-1916-432b-b392-e698dcfd8112,Solicitar Adelanto,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,10,11.62
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Cerrar Accesos,3f72a8b2-777b-43c8-ba37-8f5d9fbd2135,0,2.83
000a3793-827e-4616-84f9-0a23863e0a35,Validar Capacitación,8490fcc8-7f53-4704-ac48-99b48356b21c,8,10.59
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Solicitar Adelanto,e1c69265-87e8-417b-b13a-2ae72c53d4e3,8,10.21
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Revisión Gerencial,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,11,11.2
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Revisión de Seguridad,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,0,3.73
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Verificar Stock,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,6,12.8
439df689-d1cf-41c3-883c-1b7713fe68e5,Firma Director,2e310583-c106-4f2c-a6c3-c4b12ec30658,11,13.71
000a3793-827e-4616-84f9-0a23863e0a35,Consolidar Gastos,c017087e-fcbc-4f47-ae54-78008d243fbf,4,4.81
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Validar Comercial,14791e8e-28e4-4f61-9593-d7a2653d97a3,4,7.7
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Validar Elegibilidad,0eea38fa-f85e-4c73-b47b-0a1985db1227,13,14.4
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Revisión de Seguridad,2e310583-c106-4f2c-a6c3-c4b12ec30658,10,9.44
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Subir Borrador,eccb7c0d-52a7-4143-baad-ebee05361b50,5,7.85
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Aprobación del manager,3f72a8b2-777b-43c8-ba37-8f5d9fbd2135,15,15.04
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Aprobar Presupuesto,14791e8e-28e4-4f61-9593-d7a2653d97a3,7,8.78
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Enviar solicitud de vacaciones,2084f511-720a-4096-80cd-5bc9b91cf5b6,4,4.47
6720c739-1916-432b-b392-e698dcfd8112,Validar Capacitación,f65f0bd7-27f5-4b8c-9641-94729f51744a,15,15.93
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Inicio de la solicitud,2084f511-720a-4096-80cd-5bc9b91cf5b6,9,15.96
439df689-d1cf-41c3-883c-1b7713fe68e5,Revisión Gerencial,d822aaf2-81c6-4054-b63b-a2bec2d53509,8,8.52
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Aprobación de Pago,f65f0bd7-27f5-4b8c-9641-94729f51744a,12,13.0
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Revisión Gerencial,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,3,6.88
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Validación de RRHH,eccb7c0d-52a7-4143-baad-ebee05361b50,13,15.27
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Pago de Liquidación,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,13,11.63
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Validar Comercial,8490fcc8-7f53-4704-ac48-99b48356b21c,0,2.64
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Autorización Gerencia,bebe41a9-85fc-43f3-a125-5c7f72b0898d,10,10.6
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Registrar Recibos,e04f861d-b880-4d7f-bf03-59ce8e435929,3,7.24
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Detallar Curso,2b549288-04a4-4705-bcd0-0332b683df27,6,9.1
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Habilitar Permisos,f65f0bd7-27f5-4b8c-9641-94729f51744a,9,10.28
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Aprobación del manager,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,8,10.53
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Revisión Contable,f615b16b-8fd1-43c9-97c0-a65e08960291,6,5.98
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Consolidación de RRHH,c017087e-fcbc-4f47-ae54-78008d243fbf,10,11.16
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Inicio de la solicitud,db614129-bb28-4b41-8a46-bea1444c388c,13,12.24
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Autoevaluación,2e310583-c106-4f2c-a6c3-c4b12ec30658,7,14.3
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Revisión de Seguridad,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,10,16.54
439df689-d1cf-41c3-883c-1b7713fe68e5,Consolidación de RRHH,c017087e-fcbc-4f47-ae54-78008d243fbf,1,6.37
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Dispersión de Fondos,2e310583-c106-4f2c-a6c3-c4b12ec30658,11,13.39
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Solicitar Adelanto,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,4,11.26
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Autorización Gerencia,0eea38fa-f85e-4c73-b47b-0a1985db1227,6,10.91
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Registrar Recibos,db614129-bb28-4b41-8a46-bea1444c388c,0,6.82
6720c739-1916-432b-b392-e698dcfd8112,Revisión de Seguridad,e121cbea-1209-4fe7-ad22-6cf09caf5b95,1,6.71
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Subir Borrador,0eea38fa-f85e-4c73-b47b-0a1985db1227,4,8.93
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Verificar Stock,14791e8e-28e4-4f61-9593-d7a2653d97a3,3,8.07
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Consolidación de RRHH,d822aaf2-81c6-4054-b63b-a2bec2d53509,3,4.75
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Dispersión de Fondos,e1c69265-87e8-417b-b13a-2ae72c53d4e3,1,3.34
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Verificar Factura,a9eff785-5679-4a1b-91ef-6ca8712ddd18,7,8.74
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Cerrar Accesos,e1c69265-87e8-417b-b13a-2ae72c53d4e3,4,4.95
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Autoevaluación,d9b58f63-b601-433e-9861-2bf2ad90eeb6,0,5.31
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Verificar Factura,c017087e-fcbc-4f47-ae54-78008d243fbf,11,17.66
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Aprobación de Pago,2084f511-720a-4096-80cd-5bc9b91cf5b6,3,5.44
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Autorización Gerencia,2b549288-04a4-4705-bcd0-0332b683df27,7,8.8
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Firma Director,c017087e-fcbc-4f47-ae54-78008d243fbf,11,14.58
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Validar Comercial,3f72a8b2-777b-43c8-ba37-8f5d9fbd2135,14,13.48
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Subir Borrador,e121cbea-1209-4fe7-ad22-6cf09caf5b95,3,4.39
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Autoevaluación,3f72a8b2-777b-43c8-ba37-8f5d9fbd2135,2,7.18
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Aprobación de Pago,14791e8e-28e4-4f61-9593-d7a2653d97a3,10,12.2
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Dispersión de Fondos,e04f861d-b880-4d7f-bf03-59ce8e435929,10,15.83
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Validación de RRHH,c017087e-fcbc-4f47-ae54-78008d243fbf,5,6.71
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Autorización Gerencia,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,14,14.65
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Validación de RRHH,e04f861d-b880-4d7f-bf03-59ce8e435929,0,4.17
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Subir Borrador,2b549288-04a4-4705-bcd0-0332b683df27,8,10.87
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Detallar Curso,2084f511-720a-4096-80cd-5bc9b91cf5b6,3,6.79
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Validar Elegibilidad,d9b58f63-b601-433e-9861-2bf2ad90eeb6,13,13.89
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Revisión de Seguridad,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,12,9.23
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Inicio del Proceso,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,12,13.41
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Revisión Contable,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,7,7.34
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Aprobación de Pago,0eea38fa-f85e-4c73-b47b-0a1985db1227,1,4.79
6720c739-1916-432b-b392-e698dcfd8112,Especificar Licencia,0eea38fa-f85e-4c73-b47b-0a1985db1227,10,10.36
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Revisión de Seguridad,2e310583-c106-4f2c-a6c3-c4b12ec30658,2,8.16
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Entrega del Equipo,c017087e-fcbc-4f47-ae54-78008d243fbf,12,19.09
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Enviar solicitud de vacaciones,14791e8e-28e4-4f61-9593-d7a2653d97a3,10,13.26
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Instalar Licencia,2e310583-c106-4f2c-a6c3-c4b12ec30658,2,7.46
439df689-d1cf-41c3-883c-1b7713fe68e5,Entrega del Equipo,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,4,6.17
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Evaluación Técnica,d822aaf2-81c6-4054-b63b-a2bec2d53509,9,10.63
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Evaluación Técnica,0eea38fa-f85e-4c73-b47b-0a1985db1227,6,7.9
000a3793-827e-4616-84f9-0a23863e0a35,Aprobación de Pago,0eea38fa-f85e-4c73-b47b-0a1985db1227,14,15.64
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Instalar Licencia,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,11,14.57
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Solicitar Adelanto,e121cbea-1209-4fe7-ad22-6cf09caf5b95,8,9.0
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Validación de RRHH,eccb7c0d-52a7-4143-baad-ebee05361b50,2,4.23
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Consolidación de RRHH,2b549288-04a4-4705-bcd0-0332b683df27,7,7.81
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Aprobar Presupuesto,2e310583-c106-4f2c-a6c3-c4b12ec30658,8,7.93
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Entrega del Equipo,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,7,9.82
439df689-d1cf-41c3-883c-1b7713fe68e5,Validar Capacitación,f65f0bd7-27f5-4b8c-9641-94729f51744a,1,5.77
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Validar Capacitación,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,10,11.46
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Autoevaluación,db614129-bb28-4b41-8a46-bea1444c388c,12,10.89
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Enviar solicitud de vacaciones,f65f0bd7-27f5-4b8c-9641-94729f51744a,15,13.38
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Feedback de Manager,2b549288-04a4-4705-bcd0-0332b683df27,0,4.61
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Procesar Transferencia,c017087e-fcbc-4f47-ae54-78008d243fbf,3,8.0
000a3793-827e-4616-84f9-0a23863e0a35,Setup Tecnológico,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,6,8.42
6720c739-1916-432b-b392-e698dcfd8112,Detallar Curso,3f72a8b2-777b-43c8-ba37-8f5d9fbd2135,10,12.35
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Verificar Stock,14791e8e-28e4-4f61-9593-d7a2653d97a3,13,14.19
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Preparar Firma,2084f511-720a-4096-80cd-5bc9b91cf5b6,1,2.96
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Evaluación Técnica,3f72a8b2-777b-43c8-ba37-8f5d9fbd2135,1,3.7
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Registrar Recibos,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,3,6.01
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Iniciar Baja,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,10,9.94
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Revisión de Seguridad,2b549288-04a4-4705-bcd0-0332b683df27,10,13.93
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Revisión de Seguridad,8490fcc8-7f53-4704-ac48-99b48356b21c,6,9.28
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Feedback de Manager,0eea38fa-f85e-4c73-b47b-0a1985db1227,9,15.38
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Verificar Factura,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,6,6.38
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Validar Elegibilidad,14791e8e-28e4-4f61-9593-d7a2653d97a3,1,3.85
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Dispersión de Fondos,8490fcc8-7f53-4704-ac48-99b48356b21c,2,10.61
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Dispersión de Fondos,14791e8e-28e4-4f61-9593-d7a2653d97a3,0,3.25
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Validación de RRHH,f615b16b-8fd1-43c9-97c0-a65e08960291,11,12.67
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Autoevaluación,d822aaf2-81c6-4054-b63b-a2bec2d53509,9,11.68
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Revisión Gerencial,e04f861d-b880-4d7f-bf03-59ce8e435929,12,13.17
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Reunión Bienvenida,f65f0bd7-27f5-4b8c-9641-94729f51744a,0,2.68
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Revisión Gerencial,bebe41a9-85fc-43f3-a125-5c7f72b0898d,1,3.32
439df689-d1cf-41c3-883c-1b7713fe68e5,Entrega del Equipo,db614129-bb28-4b41-8a46-bea1444c388c,6,9.08
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Pago de Liquidación,e04f861d-b880-4d7f-bf03-59ce8e435929,8,11.57
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Validar Comercial,8490fcc8-7f53-4704-ac48-99b48356b21c,1,4.18
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Presentar Requerimiento,2084f511-720a-4096-80cd-5bc9b91cf5b6,1,5.38
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Reunión Bienvenida,14791e8e-28e4-4f61-9593-d7a2653d97a3,10,11.09
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Solicitar Adelanto,a9eff785-5679-4a1b-91ef-6ca8712ddd18,5,5.97
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Aprobación del manager,2b549288-04a4-4705-bcd0-0332b683df27,9,10.26
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Aprobación del manager,2e310583-c106-4f2c-a6c3-c4b12ec30658,4,8.66
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Pago de Liquidación,d9b58f63-b601-433e-9861-2bf2ad90eeb6,15,14.09
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Cerrar Accesos,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,15,14.55
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Aprobar Presupuesto,f615b16b-8fd1-43c9-97c0-a65e08960291,10,11.38
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Inicio del Proceso,0eea38fa-f85e-4c73-b47b-0a1985db1227,12,18.11
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Consolidación de RRHH,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,5,5.69
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Especificar Servidores,c017087e-fcbc-4f47-ae54-78008d243fbf,5,12.38
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Aprobación del manager,c017087e-fcbc-4f47-ae54-78008d243fbf,11,11.03
6720c739-1916-432b-b392-e698dcfd8112,Aprobación Costos,e1c69265-87e8-417b-b13a-2ae72c53d4e3,12,13.23
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Pago de Liquidación,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,2,5.85
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Revisión Contable,d822aaf2-81c6-4054-b63b-a2bec2d53509,9,14.92
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Setup Tecnológico,a9eff785-5679-4a1b-91ef-6ca8712ddd18,6,15.44
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Aprobación Presupuesto,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,8,8.56
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Consolidación de RRHH,f65f0bd7-27f5-4b8c-9641-94729f51744a,1,6.14
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Inicio de la solicitud,2e310583-c106-4f2c-a6c3-c4b12ec30658,3,7.64
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Registrar Recibos,c017087e-fcbc-4f47-ae54-78008d243fbf,6,9.4
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Aprobación de Pago,a9eff785-5679-4a1b-91ef-6ca8712ddd18,13,15.37
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Procesar Transferencia,e04f861d-b880-4d7f-bf03-59ce8e435929,11,14.78
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Subir Borrador,e04f861d-b880-4d7f-bf03-59ce8e435929,5,10.79
6720c739-1916-432b-b392-e698dcfd8112,Aprobar Presupuesto,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,2,5.88
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Especificar Servidores,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,10,13.17
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Inicio de la solicitud,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,7,11.02
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Validar Elegibilidad,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,14,13.67
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Especificar Servidores,2e310583-c106-4f2c-a6c3-c4b12ec30658,10,9.52
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Registrar Recibos,2b549288-04a4-4705-bcd0-0332b683df27,6,11.41
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Subir Borrador,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,7,8.42
000a3793-827e-4616-84f9-0a23863e0a35,Validar Comercial,a9eff785-5679-4a1b-91ef-6ca8712ddd18,7,10.57
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Setup Tecnológico,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,9,8.52
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Habilitar Permisos,a9eff785-5679-4a1b-91ef-6ca8712ddd18,0,2.18
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Aprobación Costos,14791e8e-28e4-4f61-9593-d7a2653d97a3,3,9.95
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Instalar Licencia,14791e8e-28e4-4f61-9593-d7a2653d97a3,2,5.62
6720c739-1916-432b-b392-e698dcfd8112,Aprobación Presupuesto,f615b16b-8fd1-43c9-97c0-a65e08960291,6,7.53
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Iniciar Baja,d9b58f63-b601-433e-9861-2bf2ad90eeb6,3,5.36
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Registrar Recibos,2084f511-720a-4096-80cd-5bc9b91cf5b6,12,15.54
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Autorización Gerencia,a9eff785-5679-4a1b-91ef-6ca8712ddd18,10,9.55
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Pago de Liquidación,c017087e-fcbc-4f47-ae54-78008d243fbf,1,4.86
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Pago de Liquidación,14791e8e-28e4-4f61-9593-d7a2653d97a3,3,9.78
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Iniciar Baja,8490fcc8-7f53-4704-ac48-99b48356b21c,11,12.62
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Habilitar Permisos,0eea38fa-f85e-4c73-b47b-0a1985db1227,11,14.65
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Aprobación Costos,2e310583-c106-4f2c-a6c3-c4b12ec30658,10,13.92
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Revisión Gerencial,f615b16b-8fd1-43c9-97c0-a65e08960291,0,4.79
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Habilitar Permisos,2b549288-04a4-4705-bcd0-0332b683df27,1,5.52
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Registrar Recibos,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,11,11.69
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Instalar Licencia,e1c69265-87e8-417b-b13a-2ae72c53d4e3,12,13.1
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Consolidar Gastos,8490fcc8-7f53-4704-ac48-99b48356b21c,1,3.29
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Aprobación Presupuesto,f65f0bd7-27f5-4b8c-9641-94729f51744a,2,4.03
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Revisión Gerencial,a9eff785-5679-4a1b-91ef-6ca8712ddd18,10,15.18
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Revisión Contable,db614129-bb28-4b41-8a46-bea1444c388c,7,11.42
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Enviar solicitud de vacaciones,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,1,4.19
000a3793-827e-4616-84f9-0a23863e0a35,Aprobación Costos,d9b58f63-b601-433e-9861-2bf2ad90eeb6,3,7.0
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Validar Elegibilidad,bebe41a9-85fc-43f3-a125-5c7f72b0898d,6,9.54
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Revisión Contable,c017087e-fcbc-4f47-ae54-78008d243fbf,15,13.01
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Instalar Licencia,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,12,13.44
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Aprobación Costos,d9b58f63-b601-433e-9861-2bf2ad90eeb6,2,2.7
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Validar Capacitación,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,12,16.68
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Aprobar Presupuesto,e04f861d-b880-4d7f-bf03-59ce8e435929,4,4.52
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Dispersión de Fondos,0eea38fa-f85e-4c73-b47b-0a1985db1227,15,16.08
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Presentar Requerimiento,c017087e-fcbc-4f47-ae54-78008d243fbf,2,2.7
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Autorización Gerencia,0eea38fa-f85e-4c73-b47b-0a1985db1227,8,8.04
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Validar Elegibilidad,a9eff785-5679-4a1b-91ef-6ca8712ddd18,6,9.74
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Autoevaluación,a9eff785-5679-4a1b-91ef-6ca8712ddd18,14,15.57
439df689-d1cf-41c3-883c-1b7713fe68e5,Aprobación del manager,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,13,13.74
